id,posted_time,updated_time,age,updated_age,app_type,owner_id,owner_type,owner_influence,number_of_likes,number_of_comments,reactivity,is_mentions_me,is_mentions_connections,is_commented_by_me,is_commented_by_connections,is_liked_by_me,is_liked_by_connections,poster_id,poster_gender,poster_is_employee,poster_is_lead,poster_is_in_connections,poster_focus,poster_order,poster_influence,participant1_id,participant1_action,participant1_gender,participant1_is_employee,participant1_is_lead,participant1_is_in_connections,participant1_focus,participant1_order,participant1_influence,participant2_id,participant2_action,participant2_gender,participant2_is_employee,participant2_is_lead,participant2_is_in_connections,participant2_focus,participant2_order,participant2_influence,participant3_id,participant3_action,participant3_gender,participant3_is_employee,participant3_is_lead,participant3_is_in_connections,participant3_focus,participant3_order,participant3_influence,participant4_id,participant4_action,participant4_gender,participant4_is_employee,participant4_is_lead,participant4_is_in_connections,participant4_focus,participant4_order,participant4_influence,participant5_id,participant5_action,participant5_gender,participant5_is_employee,participant5_is_lead,participant5_is_in_connections,participant5_focus,participant5_order,participant5_influence,rank
183715,1.52052E+12,1.52059E+12,56685611218,56613016456,other,9037,space,0.99949,14,3,1,0,1,0,1,0,1,117235,male,1,0,1,marketing,6,0.99904,7,commented,male,1,0,1,marketing,5,0.99886,117235,commented,male,1,0,1,marketing,4,0.99904,108025,commented,male,1,0,0,marketing,3,0.99891,66,commented,male,1,0,1,other,2,0.99693,1,commented,male,1,0,1,sales,1,0.99645,0.87638
183723,1.52052E+12,1.52052E+12,56682223191,56682223191,other,114193,space,0.95633,0,0,0,0,0,0,0,0,0,109375,male,1,0,1,marketing,6,0.99715,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49929
183724,1.52052E+12,1.52052E+12,56682205388,56682205388,wiki,57727,space,0.99973,0,0,0,0,0,0,0,0,0,146,male,1,0,1,marketing,6,0.99899,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61524
183726,1.52052E+12,1.52053E+12,56681680480,56677909685,forum,111913,space,0.99977,0,3,1,0,0,0,1,0,0,58,female,0,0,1,marketing,6,0.97015,13659,commented,male,0,0,0,other,5,0.99756,11,commented,male,1,0,1,marketing,4,0.99866,58,commented,female,0,0,1,marketing,3,0.97015,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.81938
183728,1.52053E+12,1.52058E+12,56681210261,56629625182,wiki,57727,space,0.99973,0,3,1,0,0,0,1,0,0,146,male,1,0,1,marketing,6,0.99899,146,commented,male,1,0,1,marketing,5,0.99899,141,commented,male,0,0,0,marketing,4,0.99787,121,commented,male,1,0,1,marketing,3,0.99919,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.82127
183730,1.52053E+12,1.52157E+12,56680685128,55638604090,other,9037,space,0.99949,6,4,0.123359969,0,1,0,1,0,1,51,female,1,0,1,marketing,6,0.99813,51,commented,female,1,0,1,marketing,5,0.99813,6,commented,male,1,0,1,marketing,4,0.99772,19,commented,male,0,0,1,marketing,3,0.99762,7,commented,male,1,0,1,marketing,2,0.99886,11,commented,male,1,0,1,marketing,1,0.99866,0.87638
183737,1.52053E+12,1.52087E+12,56679497313,56340597873,forum,111913,space,0.99977,1,2,0.310841819,0,0,0,1,0,1,62,male,1,0,1,marketing,6,0.99586,13659,commented,male,0,0,0,other,5,0.99756,16,commented,male,0,0,1,other,4,0.9963,11,liked,male,1,0,1,marketing,3,0.99866,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.82725
183746,1.52053E+12,1.5206E+12,56676556611,56604137823,other,116260,space,0.95726,4,1,1,0,0,1,0,1,1,15,male,0,0,1,sales,6,0.99198,14,commented,male,1,0,0,engineering,5,0.09091,7,liked,male,1,0,1,marketing,4,0.99886,11,liked,male,1,0,1,marketing,3,0.99866,121,liked,male,1,0,1,marketing,2,0.99919,22636,viewed,male,0,0,1,other,1,0.23077,0.84327
183747,1.52053E+12,1.52216E+12,56676253616,55041219678,other,29314,space,0.98761,3,3,0,0,1,0,1,0,1,7,male,1,0,1,marketing,6,0.99886,7,commented,male,1,0,1,marketing,5,0.99886,141,commented,male,0,0,0,marketing,4,0.99787,5,commented,male,1,0,1,marketing,3,0.99962,20,commented,female,1,0,1,marketing,2,0.99709,121,liked,male,1,0,1,marketing,1,0.99919,0.87166
183759,1.52057E+12,1.52057E+12,56633929693,56633929693,other,71304,space,0.99923,1,0,1,0,0,0,0,0,1,13,male,1,0,1,marketing,6,0.99895,5,liked,male,1,0,1,marketing,5,0.99962,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.73675
183763,1.52058E+12,1.52058E+12,56627888562,56623265806,other,4882,space,0.91736,0,2,0,0,0,0,1,0,0,121,male,1,0,1,marketing,6,0.99919,13,commented,male,1,0,1,marketing,5,0.99895,121,commented,male,1,0,1,marketing,4,0.99919,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.78248
183771,1.52058E+12,1.52058E+12,56621586922,56621586922,other,109375,user,0.89796,6,0,0,0,0,0,0,0,1,109375,male,1,0,1,marketing,6,0.99715,108025,liked,male,1,0,0,marketing,5,0.99891,5,liked,male,1,0,1,marketing,4,0.99962,78,liked,female,1,0,1,marketing,3,0.99808,141,liked,male,0,0,0,marketing,2,0.99787,4,liked,male,1,0,1,marketing,1,0.99867,0.83312
183773,1.52059E+12,1.52059E+12,56621144003,56621144003,other,9037,space,0.99949,4,0,1,0,0,0,0,0,1,12,male,1,0,1,sales,6,0.99473,11,liked,male,1,0,1,marketing,5,0.99866,121,liked,male,1,0,1,marketing,4,0.99919,5,liked,male,1,0,1,marketing,3,0.99962,66,liked,male,1,0,1,other,2,0.99693,22636,viewed,male,0,0,1,other,1,0.23077,0.83024
183774,1.52059E+12,1.52059E+12,56620983278,56620983278,other,27310,space,0.9998,5,0,1,0,0,0,0,0,1,110965,male,0,0,1,marketing,6,0.99861,78,liked,female,1,0,1,marketing,5,0.99808,108639,liked,male,0,0,1,marketing,4,0.99436,146,liked,male,1,0,1,marketing,3,0.99899,4,liked,male,1,0,1,marketing,2,0.99867,121,liked,male,1,0,1,marketing,1,0.99919,0.84828
183777,1.52059E+12,1.52059E+12,56619425098,56619425098,wiki,57727,space,0.99973,0,0,0,0,0,0,0,0,0,17,female,1,0,1,marketing,6,0.99896,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61523
183778,1.52059E+12,1.52059E+12,56618769680,56618769680,other,116260,space,0.95726,1,0,0,0,0,0,0,0,1,15,male,0,0,1,sales,6,0.99198,11,liked,male,1,0,1,marketing,5,0.99866,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.68662
183787,1.52059E+12,1.52059E+12,56617571710,56617425533,other,27310,space,0.9998,2,1,1,0,0,0,1,0,1,110965,male,0,0,1,marketing,6,0.99861,110965,commented,male,0,0,1,marketing,5,0.99861,151,liked,male,1,0,1,marketing,4,0.99811,5,liked,male,1,0,1,marketing,3,0.99962,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.81804
183796,1.52059E+12,1.52059E+12,56614641164,56614641164,other,9037,space,0.99949,1,0,1,0,0,0,0,0,1,117235,male,1,0,1,marketing,6,0.99904,5,liked,male,1,0,1,marketing,5,0.99962,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.73676
183802,1.52059E+12,1.52059E+12,56613645993,56613645993,other,114193,space,0.95633,0,0,0,0,0,0,0,0,0,146,male,1,0,1,marketing,6,0.99899,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49975
183805,1.52059E+12,1.52059E+12,56613341175,56613331397,other,50929,space,0.99882,6,1,1,0,0,0,1,0,1,13,male,1,0,1,marketing,6,0.99895,13,commented,male,1,0,1,marketing,5,0.99895,106529,liked,male,0,0,1,other,4,0.9945,141,liked,male,0,0,0,marketing,3,0.99787,11,liked,male,1,0,1,marketing,2,0.99866,121,liked,male,1,0,1,marketing,1,0.99919,0.85488
183811,1.52059E+12,1.52059E+12,56612640239,56612640239,other,57727,space,0.99973,0,0,0,0,0,0,0,0,0,146,male,1,0,1,marketing,6,0.99899,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61524
183815,1.5206E+12,1.52095E+12,56609029695,56253067155,forum,111913,space,0.99977,1,2,0.263496727,0,0,0,1,0,1,110965,male,0,0,1,marketing,6,0.99861,13659,commented,male,0,0,0,other,5,0.99756,16,commented,male,0,0,1,other,4,0.9963,13,liked,male,1,0,1,marketing,3,0.99895,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.82734
183820,1.5206E+12,1.5206E+12,56608601083,56608601083,other,117084,space,0.1,0,0,0,0,0,0,0,0,0,117086,male,0,0,0,other,6,0.99161,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49789
183823,1.5206E+12,1.52069E+12,56606048838,56519094151,other,117084,space,0.1,1,4,0,0,1,0,1,0,1,117086,male,0,0,0,other,6,0.99161,4,commented,male,1,0,1,marketing,5,0.99867,5,commented,male,1,0,1,marketing,4,0.99962,6,commented,male,1,0,1,marketing,3,0.99772,7,commented,male,1,0,1,marketing,2,0.99886,115898,commented,male,0,0,0,other,1,0.09091,0.86067
183825,1.5206E+12,1.52101E+12,56604634022,56192567832,other,89800,space,0.99819,3,2,1,0,0,1,1,0,1,14,male,1,0,0,engineering,6,0.09091,14,commented,male,1,0,0,engineering,5,0.09091,41,commented,male,1,0,1,sales,4,0.99828,11,liked,male,1,0,1,marketing,3,0.99866,33439,liked,male,0,0,1,marketing,2,0.7619,22636,viewed,male,0,0,1,other,1,0.23077,0.81859
183834,1.52061E+12,1.52061E+12,56600966262,56600966262,other,9037,space,0.99949,1,0,1,0,0,0,0,0,1,12,male,1,0,1,sales,6,0.99473,80,liked,male,1,0,1,other,5,0.99351,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.73616
183836,1.52061E+12,1.52061E+12,56600410389,56599468074,other,109375,user,0.89796,1,1,0,0,0,0,1,0,1,109375,male,1,0,1,marketing,6,0.99715,17,commented,female,1,0,1,marketing,5,0.99896,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.75587
183837,1.52061E+12,1.52062E+12,56600382913,56590195805,other,3201,space,0.99992,20,5,1,0,1,0,1,0,1,141,male,0,0,0,marketing,6,0.99787,106529,commented,male,0,0,1,other,5,0.9945,16,commented,male,0,0,1,other,4,0.9963,5,commented,male,1,0,1,marketing,3,0.99962,7,commented,male,1,0,1,marketing,2,0.99886,107711,commented,female,0,0,0,marketing,1,0.99332,0.87624
183865,1.52061E+12,1.52061E+12,56592375226,56592375226,other,9037,space,0.99949,3,0,0.22947577,0,0,0,0,0,1,19,male,0,0,1,marketing,6,0.99762,11,liked,male,1,0,1,marketing,5,0.99866,116107,liked,male,0,0,1,other,4,0.99027,38,liked,female,1,0,1,marketing,3,0.99825,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.80727
183880,1.52063E+12,1.52131E+12,56579216540,55894944231,other,114193,space,0.95633,1,4,0,0,1,0,1,0,1,146,male,1,0,1,marketing,6,0.99899,5,commented,male,1,0,1,marketing,5,0.99962,7,commented,male,1,0,1,marketing,4,0.99886,146,commented,male,1,0,1,marketing,3,0.99899,109375,commented,male,1,0,1,marketing,2,0.99715,22636,viewed,male,0,0,1,other,1,0.23077,0.85903
183924,1.52072E+12,1.52072E+12,56489533129,56489533129,other,117084,space,0.1,0,0,0,0,0,0,0,0,0,117086,male,0,0,0,other,6,0.99161,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49789
183935,1.52078E+12,1.54118E+12,56421669113,36022330087,other,50929,space,0.99882,0,4,0,0,0,0,1,0,0,76219,male,0,0,0,other,6,0.52381,5,commented,male,1,0,1,marketing,5,0.99962,19,commented,male,0,0,1,marketing,4,0.99762,76219,commented,male,0,0,0,other,3,0.52381,121,commented,male,1,0,1,marketing,2,0.99919,22636,viewed,male,0,0,1,other,1,0.23077,0.82282
183959,1.52081E+12,1.52081E+12,56394004675,56394004675,other,114193,space,0.95633,0,0,0,0,0,0,0,0,0,109375,male,1,0,1,marketing,6,0.99715,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49929
183970,1.52084E+12,1.52084E+12,56364939136,56364939136,other,3201,space,0.99992,0,0,0,0,0,0,0,0,0,117086,male,0,0,0,other,6,0.99161,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61414
183991,1.52085E+12,1.52085E+12,56356865659,56356865659,other,78,user,0.99937,2,0,0.103464838,0,0,0,0,0,1,78,female,1,0,1,marketing,6,0.99808,5,liked,male,1,0,1,marketing,5,0.99962,116823,liked,female,0,0,0,other,4,0.97442,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.77678
183994,1.52085E+12,1.52085E+12,56356662197,56356662197,other,3201,space,0.99992,0,0,0,0,0,0,0,0,0,117086,male,0,0,0,other,6,0.99161,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61414
183998,1.52085E+12,1.52085E+12,56355141654,56355141654,other,3201,space,0.99992,3,0,1,0,0,0,0,0,1,116823,female,0,0,0,other,6,0.97442,117776,liked,female,0,0,0,marketing,5,0.81481,78,liked,female,1,0,1,marketing,4,0.99808,16,liked,male,0,0,1,other,3,0.9963,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.80162
183999,1.52085E+12,1.52088E+12,56354988476,56327046270,other,27310,space,0.9998,0,3,1,0,1,0,1,0,0,110965,male,0,0,1,marketing,6,0.99861,7,commented,male,1,0,1,marketing,5,0.99886,6,commented,male,1,0,1,marketing,4,0.99772,110965,commented,male,0,0,1,marketing,3,0.99861,41,commented,male,1,0,1,sales,2,0.99828,22636,viewed,male,0,0,1,other,1,0.23077,0.8483
184018,1.52085E+12,1.52087E+12,56352423689,56337539492,other,114193,space,0.95633,1,3,0,0,0,0,1,0,1,109375,male,1,0,1,marketing,6,0.99715,5,commented,male,1,0,1,marketing,5,0.99962,146,commented,male,1,0,1,marketing,4,0.99899,109375,commented,male,1,0,1,marketing,3,0.99715,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.83587
184019,1.52085E+12,1.52085E+12,56352139174,56352139174,other,113601,space,0.96785,0,0,0,0,0,0,0,0,0,11,male,1,0,1,marketing,6,0.99866,117773,commented,male,0,0,0,other,5,0.77273,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.63917
184020,1.52085E+12,1.52088E+12,56351621252,56329213850,other,3201,space,0.99992,30,11,1,0,0,0,1,0,1,11,male,1,0,1,marketing,6,0.99866,146,commented,male,1,0,1,marketing,5,0.99899,19,commented,male,0,0,1,marketing,4,0.99762,116107,commented,male,0,0,1,other,3,0.99027,141,commented,male,0,0,0,marketing,2,0.99787,17,commented,female,1,0,1,marketing,1,0.99896,0.87627
184044,1.52086E+12,1.52086E+12,56347336388,56346848530,other,13853,space,0.1,1,1,0,0,0,0,1,0,1,78,female,1,0,1,marketing,6,0.99808,117235,commented,male,1,0,1,marketing,5,0.99904,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.75593
184047,1.52086E+12,1.52111E+12,56346929916,56094282027,other,27310,space,0.9998,2,6,0.382551,0,1,0,1,0,1,110965,male,0,0,1,marketing,6,0.99861,5,commented,male,1,0,1,marketing,5,0.99962,110965,commented,male,0,0,1,marketing,4,0.99861,108639,commented,male,0,0,1,marketing,3,0.99436,41,commented,male,1,0,1,sales,2,0.99828,108025,commented,male,1,0,0,marketing,1,0.99891,0.87637
184055,1.52086E+12,1.52086E+12,56345751998,56345751998,other,114193,space,0.95633,1,0,0,0,0,0,0,0,1,146,male,1,0,1,marketing,6,0.99899,41,liked,male,1,0,1,sales,5,0.99828,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.68728
184064,1.52086E+12,1.52087E+12,56342129893,56340508054,other,10066,space,0.1,2,2,0,0,1,0,1,0,1,116823,female,0,0,0,other,6,0.97442,78,commented,female,1,0,1,marketing,5,0.99808,116823,commented,female,0,0,0,other,4,0.97442,27,commented,male,0,0,1,other,3,0.23077,62,liked,male,1,0,1,marketing,2,0.99586,22636,viewed,male,0,0,1,other,1,0.23077,0.83263
184100,1.52087E+12,1.52087E+12,56336458150,56336458150,wiki,116260,space,0.95726,0,0,0,0,0,0,0,0,0,15,male,0,0,1,sales,6,0.99198,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49799
184102,1.52087E+12,1.52087E+12,56335241125,56335241125,other,27310,space,0.9998,0,0,0,0,0,0,0,0,0,110965,male,0,0,1,marketing,6,0.99861,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61518
184103,1.52087E+12,1.52154E+12,56335126880,55666898676,other,27310,space,0.9998,0,1,0.183346319,0,0,0,1,0,0,110965,male,0,0,1,marketing,6,0.99861,110965,commented,male,0,0,1,marketing,5,0.99861,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.72201
184104,1.52087E+12,1.52087E+12,56335125627,56335125627,other,27310,space,0.9998,0,0,0,0,0,0,0,0,0,110965,male,0,0,1,marketing,6,0.99861,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61518
184121,1.52088E+12,1.52088E+12,56328389277,56328389277,calendar,13853,space,0.1,0,0,0,0,0,0,0,0,0,41,male,1,0,1,sales,6,0.99828,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49957
184148,1.52091E+12,1.52208E+12,56291518848,55130581574,other,27310,space,0.9998,0,2,0.115903305,0,1,0,1,0,0,7,male,1,0,1,marketing,6,0.99886,7,commented,male,1,0,1,marketing,5,0.99886,108025,commented,male,1,0,0,marketing,4,0.99891,117235,commented,male,1,0,1,marketing,3,0.99904,41,commented,male,1,0,1,sales,2,0.99828,22636,viewed,male,0,0,1,other,1,0.23077,0.84835
184168,1.52093E+12,1.52093E+12,56276976546,56276976546,other,9037,space,0.99949,1,0,1,0,0,0,0,0,1,1,male,1,0,1,sales,6,0.99645,5,liked,male,1,0,1,marketing,5,0.99962,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.73658
184172,1.52093E+12,1.52361E+12,56276060985,53596010211,other,3627,space,0.95745,9,2,0,0,0,0,1,0,1,121,male,1,0,1,marketing,6,0.99919,13,commented,male,1,0,1,marketing,5,0.99895,141,commented,male,0,0,0,marketing,4,0.99787,116864,commented,male,0,0,0,other,3,0.09091,106529,liked,male,0,0,1,other,2,0.9945,117547,liked,female,0,0,0,other,1,0.96914,0.8476
184183,1.52093E+12,1.52093E+12,56275030811,56274842666,other,3201,space,0.99992,0,1,1,0,0,0,1,0,0,117086,male,0,0,0,other,6,0.99161,5,commented,male,1,0,1,marketing,5,0.99962,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.72154
184189,1.52093E+12,1.54402E+12,56274535834,33184329160,wiki,3627,space,0.95745,1,1,0,0,0,0,0,0,0,121,male,1,0,1,marketing,6,0.99919,141,commented,male,0,0,0,marketing,5,0.99787,22636,viewed,male,0,0,1,other,4,0.23077,3080,viewed,male,0,0,1,marketing,3,0.23077,44661,viewed,male,0,0,1,other,2,0.23077,3089,viewed,male,0,0,1,other,1,0.23077,0.66634
184190,1.52093E+12,1.52697E+12,56274513475,50233725009,wiki,57727,space,0.99973,0,2,0,0,0,0,1,0,0,41,male,1,0,1,sales,6,0.99828,41,commented,male,1,0,1,sales,5,0.99828,5,commented,male,1,0,1,marketing,4,0.99962,22636,viewed,male,0,0,1,other,3,0.23077,3080,viewed,male,0,0,1,marketing,2,0.23077,44661,viewed,male,0,0,1,other,1,0.23077,0.78243
184198,1.52093E+12,1.52093E+12,56272290565,56272290565,other,117084,space,0.1,0,0,0,0,0,0,0,0,0,117086,male,0,0,0,other,6,0.99161,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.49789
184203,1.52093E+12,1.52267E+12,56271477879,54536905531,forum,111913,space,0.99977,0,3,0.081743674,0,0,0,1,0,0,19,male,0,0,1,marketing,6,0.99762,13659,commented,male,0,0,0,other,5,0.99756,19,commented,male,0,0,1,marketing,4,0.99762,16,commented,male,0,0,1,other,3,0.9963,22636,viewed,male,0,0,1,other,2,0.23077,3080,viewed,male,0,0,1,marketing,1,0.23077,0.82108
184235,1.52095E+12,1.52119E+12,56260799160,56012664277,other,3201,space,0.99992,31,13,0.382551,0,0,0,1,0,1,141,male,0,0,0,marketing,6,0.99787,151,commented,male,1,0,1,marketing,5,0.99811,116379,commented,female,0,0,0,marketing,4,0.87013,111056,commented,male,0,0,1,engineering,3,0.99015,5,commented,male,1,0,1,marketing,2,0.99962,117235,commented,male,1,0,1,marketing,1,0.99904,0.87429
184281,1.52096E+12,1.52118E+12,56247318588,56022542881,other,57727,space,0.99973,10,5,0.382551,0,1,0,1,0,1,5,male,1,0,1,marketing,6,0.99962,7,commented,male,1,0,1,marketing,5,0.99886,41,commented,male,1,0,1,sales,4,0.99828,108025,commented,male,1,0,0,marketing,3,0.99891,5,commented,male,1,0,1,marketing,2,0.99962,117235,commented,male,1,0,1,marketing,1,0.99904,0.87646
184289,1.52096E+12,1.52096E+12,56245600980,56245600980,other,27310,space,0.9998,0,0,0,0,0,0,0,0,0,110965,male,0,0,1,marketing,6,0.99861,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61518
184290,1.52096E+12,1.52096E+12,56245583729,56245583729,other,27310,space,0.9998,0,0,0,0,0,0,0,0,0,110965,male,0,0,1,marketing,6,0.99861,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61518
184293,1.52096E+12,1.52096E+12,56245572268,56245572268,other,27310,space,0.9998,0,0,0,0,0,0,0,0,0,110965,male,0,0,1,marketing,6,0.99861,22636,viewed,male,0,0,1,other,5,0.23077,3080,viewed,male,0,0,1,marketing,4,0.23077,44661,viewed,male,0,0,1,other,3,0.23077,3089,viewed,male,0,0,1,other,2,0.23077,3084,viewed,male,0,0,1,marketing,1,0.23077,0.61518
184297,1.52096E+12,1.52123E+12,56244090135,55979772601,other,27310,space,0.9998,0,4,0.310841819,0,0,0,1,0,0,58,female,0,0,1,marketing,6,0.97015,7,commented,male,1,0,1,marketing,5,0.99886,41,commented,male,1,0,1,sales,4,0.99828,58,commented,female,0,0,1,marketing,3,0.97015,5,commented,male,1,0,1,marketing,2,0.99962,22636,viewed,male,0,0,1,other,1,0.23077,0.84703
184304,1.52097E+12,1.52113E+12,56241172205,56076964903,other,9037,space,0.99949,5,3,0.51,0,1,0,1,0,1,19,male,0,0,1,marketing,6,0.99762,7,commented,male,1,0,1,marketing,5,0.99886,5,commented,male,1,0,1,marketing,4,0.99962,19,commented,male,0,0,1,marketing,3,0.99762,11,commented,male,1,0,1,marketing,2,0.99866,38,commented,female,1,0,1,marketing,1,0.99825,0.8764
